;Unnamed: 0;komentar;label;step01;tokens;final_tokens;step02;finalText_str;ProcessedText
29;29;<username> Siap2 naikan tagar sty out!ðŸ¤­;negatif; siap naikan tagar sty out;['siap', 'naikan', 'tagar', 'sty', 'out'];['siap', 'naikan', 'tagar', 'sty', 'out'];siap naikan tagar sty out;siap naikan tagar sty out;siap naik tagar sty out
30;30;<username> No 12 emang bagus yaðŸ¤£ sty mana berani nyoretðŸ«¢ðŸ˜;negatif; no   emang bagus ya sty mana berani nyoret;['no', 'emang', 'bagus', 'ya', 'sty', 'mana', 'berani', 'nyoret'];['no', 'emang', 'bagus', 'ya', 'sty', 'mana', 'berani', 'nyoret'];no emang bagus ya sty mana berani nyoret;no emang bagus ya sty mana berani nyoret;no emang bagus sty mana berani nyoret
31;31;<username> <username> sty juara ngeles;negatif;  sty juara ngeles;['sty', 'juara', 'ngeles'];['sty', 'juara', 'ngeles'];sty juara ngeles;sty juara ngeles;sty juara ngeles
32;32;Beberapa kali liat STY pake 442 pas lawan tim bagus, selalu hasilnya jelek. Semoga di Piala Asia pake 352 aja  Ernando Ridho  Amat  Elkan Walsh  Ivar  Marsel  Klok  Shayne Rafael  Dimas;negatif;beberapa kali liat sty pake   pas lawan tim bagus selalu hasilnya jelek semoga di piala asia pake   aja ernando ridho amat elkan walsh ivar marsel klok shayne rafael dimas;['beberapa', 'kali', 'liat', 'sty', 'pake', 'pas', 'lawan', 'tim', 'bagus', 'selalu', 'hasilnya', 'jelek', 'semoga', 'di', 'piala', 'asia', 'pake', 'aja', 'ernando', 'ridho', 'amat', 'elkan', 'walsh', 'ivar', 'marsel', 'klok', 'shayne', 'rafael', 'dimas'];['beberapa', 'kali', 'liat', 'sty', 'pake', 'pas', 'lawan', 'tim', 'bagus', 'selalu', 'hasilnya', 'jelek', 'semoga', 'di', 'piala', 'asia', 'pake', 'aja', 'ernando', 'ridho', 'amat', 'elkan', 'walsh', 'ivar', 'marsel', 'klok', 'shayne', 'rafael', 'dimas'];beberapa kali liat sty pake pas lawan tim bagus selalu hasilnya jelek semoga di piala asia pake aja ernando ridho amat elkan walsh ivar marsel klok shayne rafael dimas;beberapa kali liat sty pake pas lawan tim bagus selalu hasilnya jelek semoga di piala asia pake aja ernando ridho amat elkan walsh ivar marsel klok shayne rafael dimas;beberapa kali liat sty pake pas lawan tim bagus selalu hasil jelek moga piala asia pake aja ernando ridho elkan walsh ivar marsel klok shayne rafael mas
33;33;<username> Dendi bekingannya jendral sty takut kyknya coret dia ðŸ˜;negatif; dendi bekingannya jendral sty takut kyknya coret dia;['dendi', 'bekingannya', 'jendral', 'sty', 'takut', 'kyknya', 'coret', 'dia'];['dendi', 'bekingannya', 'jendral', 'sty', 'takut', 'kyknya', 'coret', 'dia'];dendi bekingannya jendral sty takut kyknya coret dia;dendi bekingannya jendral sty takut kyknya coret dia;dendi beking jendral sty takut kyknya coret
34;34;<username> Hanya punya 4 gelandang tengah murni untuk minimal 3 pertandingan. Benar2 keputusan beresiko tinggi. Mungkin STY  mencoba Asnawi, Jordy dan Shandy sebagai alternatif gelandang tengah jika ada yg cedera atau akumulasi. Faktanya 2 yg dicoret gelandang tengah semua;negatif; hanya punya   gelandang tengah murni untuk minimal   pertandingan benar keputusan beresiko tinggi mungkin sty mencoba asnawi jordy dan shandy sebagai alternatif gelandang tengah jika ada yg cedera atau akumulasi faktanya   yg dicoret gelandang tengah semua;['hanya', 'punya', 'gelandang', 'tengah', 'murni', 'untuk', 'minimal', 'pertandingan', 'benar', 'keputusan', 'beresiko', 'tinggi', 'mungkin', 'sty', 'mencoba', 'asnawi', 'jordy', 'dan', 'shandy', 'sebagai', 'alternatif', 'gelandang', 'tengah', 'jika', 'ada', 'yg', 'cedera', 'atau', 'akumulasi', 'faktanya', 'yg', 'dicoret', 'gelandang', 'tengah', 'semua'];['hanya', 'punya', 'gelandang', 'tengah', 'murni', 'untuk', 'minimal', 'pertandingan', 'benar', 'keputusan', 'beresiko', 'tinggi', 'mungkin', 'sty', 'mencoba', 'asnawi', 'jordy', 'dan', 'shandy', 'sebagai', 'alternatif', 'gelandang', 'tengah', 'jika', 'ada', 'yg', 'cedera', 'atau', 'akumulasi', 'faktanya', 'yg', 'dicoret', 'gelandang', 'tengah', 'semua'];hanya punya gelandang tengah murni untuk minimal pertandingan benar keputusan beresiko tinggi mungkin sty mencoba asnawi jordy dan shandy sebagai alternatif gelandang tengah jika ada yg cedera atau akumulasi faktanya yg dicoret gelandang tengah semua;hanya punya gelandang tengah murni untuk minimal pertandingan benar keputusan beresiko tinggi mungkin sty mencoba asnawi jordy dan shandy sebagai alternatif gelandang tengah jika ada yg cedera atau akumulasi faktanya yg dicoret gelandang tengah semua;punya gelandang tengah murni minimal tanding benar putus resiko tinggi mungkin sty coba asnawi jordy shandy alternatif gelandang tengah ada cedera akumulasi fakta coret gelandang tengah semua
35;35;<username> Sudah di bilang Dendy punya foto sty lagi berak un;negatif; sudah di bilang dendy punya foto sty lagi berak un;['sudah', 'di', 'bilang', 'dendy', 'punya', 'foto', 'sty', 'lagi', 'berak', 'un'];['sudah', 'di', 'bilang', 'dendy', 'punya', 'foto', 'sty', 'lagi', 'berak', 'un'];sudah di bilang dendy punya foto sty lagi berak un;sudah di bilang dendy punya foto sty lagi berak un;di bilang dendy punya foto sty berak un
36;36;seseorang tolong bikin acara desak sty, aku udah nyiapin 10 pertanyaan 9 pertanyaan ttg dendy;negatif;seseorang tolong bikin acara desak sty aku udah nyiapin   pertanyaan   pertanyaan ttg dendy;['seseorang', 'tolong', 'bikin', 'acara', 'desak', 'sty', 'aku', 'udah', 'nyiapin', 'pertanyaan', 'pertanyaan', 'ttg', 'dendy'];['seseorang', 'tolong', 'bikin', 'acara', 'desak', 'sty', 'aku', 'udah', 'nyiapin', 'pertanyaan', 'pertanyaan', 'ttg', 'dendy'];seseorang tolong bikin acara desak sty aku udah nyiapin pertanyaan pertanyaan ttg dendy;seseorang tolong bikin acara desak sty aku udah nyiapin pertanyaan pertanyaan ttg dendy;orang bikin acara desak sty aku udah nyiapin tanya tanya ttg dendy
37;37;<username> <username> banyak yang denial bang kalau sty itu jauh lebih buruk dibanding luis milla;negatif;  banyak yang denial bang kalau sty itu jauh lebih buruk dibanding luis milla;['banyak', 'yang', 'denial', 'bang', 'kalau', 'sty', 'itu', 'jauh', 'lebih', 'buruk', 'dibanding', 'luis', 'milla'];['banyak', 'yang', 'denial', 'bang', 'kalau', 'sty', 'itu', 'jauh', 'lebih', 'buruk', 'dibanding', 'luis', 'milla'];banyak yang denial bang kalau sty itu jauh lebih buruk dibanding luis milla;banyak yang denial bang kalau sty itu jauh lebih buruk dibanding luis milla;banyak denial bang kalau sty jauh lebih buruk banding luis milla
38;38;<username> <username> dendi kntl Setiawan ini klo masih di mainin kagak tau lgi dah sty;negatif;  dendi kntl setiawan ini klo masih di mainin kagak tau lgi dah sty;['dendi', 'kntl', 'setiawan', 'ini', 'klo', 'masih', 'di', 'mainin', 'kagak', 'tau', 'lgi', 'dah', 'sty'];['dendi', 'kntl', 'setiawan', 'ini', 'klo', 'masih', 'di', 'mainin', 'kagak', 'tau', 'lgi', 'dah', 'sty'];dendi kntl setiawan ini klo masih di mainin kagak tau lgi dah sty;dendi kntl setiawan ini klo masih di mainin kagak tau lgi dah sty;dendi kntl setiawan klo di mainin kagak tau lgi dah sty
39;39;<username> Adam alis arkhan fikri baru maen sebentar njirr Gw kira mulai pencoretan setelah laga lawan libya besok. Ga ngerti sama sty, sulit ditebak.;negatif; adam alis arkhan fikri baru maen sebentar njirr gw kira mulai pencoretan setelah laga lawan libya besok ga ngerti sama sty sulit ditebak;['adam', 'alis', 'arkhan', 'fikri', 'baru', 'maen', 'sebentar', 'njirr', 'gw', 'kira', 'mulai', 'pencoretan', 'setelah', 'laga', 'lawan', 'libya', 'besok', 'ga', 'ngerti', 'sama', 'sty', 'sulit', 'ditebak'];['adam', 'alis', 'arkhan', 'fikri', 'baru', 'maen', 'sebentar', 'njirr', 'gw', 'kira', 'mulai', 'pencoretan', 'setelah', 'laga', 'lawan', 'libya', 'besok', 'ga', 'ngerti', 'sama', 'sty', 'sulit', 'ditebak'];adam alis arkhan fikri baru maen sebentar njirr gw kira mulai pencoretan setelah laga lawan libya besok ga ngerti sama sty sulit ditebak;adam alis arkhan fikri baru maen sebentar njirr gw kira mulai pencoretan setelah laga lawan libya besok ga ngerti sama sty sulit ditebak;adam alis arkhan fikri baru maen sebentar njirr gw kira mulai coret laga lawan libya besok ga ngerti sama sty sulit tebak
40;40;<username> sty sayang bgt sm arhan yg engga perform di klub (skrg tanpa klub), kenapa engga arhan aja ya yg dicoret? bek kiri timnas ada 3 itu shayne, edo, arhan.;negatif; sty sayang bgt sm arhan yg engga perform di klub skrg tanpa klub kenapa engga arhan aja ya yg dicoret bek kiri timnas ada   itu shayne edo arhan;['sty', 'sayang', 'bgt', 'sm', 'arhan', 'yg', 'engga', 'perform', 'di', 'klub', 'skrg', 'tanpa', 'klub', 'kenapa', 'engga', 'arhan', 'aja', 'ya', 'yg', 'dicoret', 'bek', 'kiri', 'timnas', 'ada', 'itu', 'shayne', 'edo', 'arhan'];['sty', 'sayang', 'bgt', 'sm', 'arhan', 'yg', 'engga', 'perform', 'di', 'klub', 'skrg', 'tanpa', 'klub', 'kenapa', 'engga', 'arhan', 'aja', 'ya', 'yg', 'dicoret', 'bek', 'kiri', 'timnas', 'ada', 'itu', 'shayne', 'edo', 'arhan'];sty sayang bgt sm arhan yg engga perform di klub skrg tanpa klub kenapa engga arhan aja ya yg dicoret bek kiri timnas ada itu shayne edo arhan;sty sayang bgt sm arhan yg engga perform di klub skrg tanpa klub kenapa engga arhan aja ya yg dicoret bek kiri timnas ada itu shayne edo arhan;sty sayang bgt sm arhan engga perform klub skrg klub engga arhan aja yg coret bek kiri timnas itu shayne edo arhan
41;41;<username> takut bgt sty bkl blunder dh. krn bingung sbtulnya sih, masa depan pemain itu bukan tugas coach, tp balik lagi dr usaha pemain itu. let's see lah ya, bkl dibawa kemana sbnrnya iniðŸ˜”;negatif; takut bgt sty bkl blunder dh krn bingung sbtulnya sih masa depan pemain itu bukan tugas coach tp balik lagi dr usaha pemain itu let see lah ya bkl dibawa kemana sbnrnya ini;['takut', 'bgt', 'sty', 'bkl', 'blunder', 'dh', 'krn', 'bingung', 'sbtulnya', 'sih', 'masa', 'depan', 'pemain', 'itu', 'bukan', 'tugas', 'coach', 'tp', 'balik', 'lagi', 'dr', 'usaha', 'pemain', 'itu', 'let', 'see', 'lah', 'ya', 'bkl', 'dibawa', 'kemana', 'sbnrnya', 'ini'];['takut', 'bgt', 'sty', 'bkl', 'blunder', 'dh', 'krn', 'bingung', 'sbtulnya', 'sih', 'masa', 'depan', 'pemain', 'itu', 'bukan', 'tugas', 'coach', 'tp', 'balik', 'lagi', 'dr', 'usaha', 'pemain', 'itu', 'let', 'see', 'lah', 'ya', 'bkl', 'dibawa', 'kemana', 'sbnrnya', 'ini'];takut bgt sty bkl blunder dh krn bingung sbtulnya sih masa depan pemain itu bukan tugas coach tp balik lagi dr usaha pemain itu let see lah ya bkl dibawa kemana sbnrnya ini;takut bgt sty bkl blunder dh krn bingung sbtulnya sih masa depan pemain itu bukan tugas coach tp balik lagi dr usaha pemain itu let see lah ya bkl dibawa kemana sbnrnya ini;takut bgt sty bkl blunder dh krn bingung sbtulnya masa depan main bukan tugas coach tp balik dr usaha main let see ya bkl bawa sbnrnya
42;42;<username> <username> STY Out Piala Asia gagal Total. PHS jadi Platih Desember 2024 juara AFF. Putaran 3 WC;negatif;  sty out piala asia gagal total phs jadi platih desember   juara aff putaran   wc;['sty', 'out', 'piala', 'asia', 'gagal', 'total', 'phs', 'jadi', 'platih', 'desember', 'juara', 'aff', 'putaran', 'wc'];['sty', 'out', 'piala', 'asia', 'gagal', 'total', 'phs', 'jadi', 'platih', 'desember', 'juara', 'aff', 'putaran', 'wc'];sty out piala asia gagal total phs jadi platih desember juara aff putaran wc;sty out piala asia gagal total phs jadi platih desember juara aff putaran wc;sty out piala asia gagal total phs jadi platih desember juara aff putar wc
43;43;<username> gw yakin seyakin yakinnya STY habis piala asia di pecat, pelatih tolol;negatif; gw yakin seyakin yakinnya sty habis piala asia di pecat pelatih tolol;['gw', 'yakin', 'seyakin', 'yakinnya', 'sty', 'habis', 'piala', 'asia', 'di', 'pecat', 'pelatih', 'tolol'];['gw', 'yakin', 'seyakin', 'yakinnya', 'sty', 'habis', 'piala', 'asia', 'di', 'pecat', 'pelatih', 'tolol'];gw yakin seyakin yakinnya sty habis piala asia di pecat pelatih tolol;gw yakin seyakin yakinnya sty habis piala asia di pecat pelatih tolol;gw yakin yakin yakin sty habis piala asia pecat latih tolol
44;44;<username> Klo STY masih pake single pivot, dan 2 gelandang harus mencover area yg luas, w pesimis sihðŸ˜žðŸ˜ž;negatif; klo sty masih pake single pivot dan   gelandang harus mencover area yg luas pesimis sih;['klo', 'sty', 'masih', 'pake', 'single', 'pivot', 'dan', 'gelandang', 'harus', 'mencover', 'area', 'yg', 'luas', 'pesimis', 'sih'];['klo', 'sty', 'masih', 'pake', 'single', 'pivot', 'dan', 'gelandang', 'harus', 'mencover', 'area', 'yg', 'luas', 'pesimis', 'sih'];klo sty masih pake single pivot dan gelandang harus mencover area yg luas pesimis sih;klo sty masih pake single pivot dan gelandang harus mencover area yg luas pesimis sih;klo sty pake single pivot gelandang mencover area luas pesimis
45;45;Dengan alasan2 ini, menurut saya STY tak sepenuh hati membangun timnasional. Ia hanya gila atensi dan ambisi pribadi.  Keadaan ini mengingatkan lagi kepada kontroversi di awal2 kedatangannya. Ia pernah bersilang pendapat dengan Dirtek Pssi.;negatif;dengan alasan ini menurut saya sty tak sepenuh hati membangun timnasional ia hanya gila atensi dan ambisi pribadi keadaan ini mengingatkan lagi kepada kontroversi di awal kedatangannya ia pernah bersilang pendapat dengan dirtek pssi;['dengan', 'alasan', 'ini', 'menurut', 'saya', 'sty', 'tak', 'sepenuh', 'hati', 'membangun', 'timnasional', 'ia', 'hanya', 'gila', 'atensi', 'dan', 'ambisi', 'pribadi', 'keadaan', 'ini', 'mengingatkan', 'lagi', 'kepada', 'kontroversi', 'di', 'awal', 'kedatangannya', 'ia', 'pernah', 'bersilang', 'pendapat', 'dengan', 'dirtek', 'pssi'];['dengan', 'alasan', 'ini', 'menurut', 'saya', 'sty', 'tak', 'sepenuh', 'hati', 'membangun', 'timnasional', 'ia', 'hanya', 'gila', 'atensi', 'dan', 'ambisi', 'pribadi', 'keadaan', 'ini', 'mengingatkan', 'lagi', 'kepada', 'kontroversi', 'di', 'awal', 'kedatangannya', 'ia', 'pernah', 'bersilang', 'pendapat', 'dengan', 'dirtek', 'pssi'];dengan alasan ini menurut saya sty tak sepenuh hati membangun timnasional ia hanya gila atensi dan ambisi pribadi keadaan ini mengingatkan lagi kepada kontroversi di awal kedatangannya ia pernah bersilang pendapat dengan dirtek pssi;dengan alasan ini menurut saya sty tak sepenuh hati membangun timnasional ia hanya gila atensi dan ambisi pribadi keadaan ini mengingatkan lagi kepada kontroversi di awal kedatangannya ia pernah bersilang pendapat dengan dirtek pssi;alas turut sty tak sepenuh hati bangun timnasional hanya gila atensi ambisi pribadi ada ingat kepada kontroversi awal datang pernah silang dapat dirtek pssi
46;46;Di tengah harapan menunggu proses yang menjadi sebab kita sabar, STY tergoda jalan pintas: naturalisasi.  Bukan soal boleh nga bolehnya, haram dan tidak. Iya, boleh saja. Tetapi sebenarnya ia telah mengingkari fatsum yg telah ia janjikan.  Ndasmu proses!;negatif;di tengah harapan menunggu proses yang menjadi sebab kita sabar sty tergoda jalan pintas naturalisasi bukan soal boleh nga bolehnya haram dan tidak iya boleh saja tetapi sebenarnya ia telah mengingkari fatsum yg telah ia janjikan ndasmu proses;['di', 'tengah', 'harapan', 'menunggu', 'proses', 'yang', 'menjadi', 'sebab', 'kita', 'sabar', 'sty', 'tergoda', 'jalan', 'pintas', 'naturalisasi', 'bukan', 'soal', 'boleh', 'nga', 'bolehnya', 'haram', 'dan', 'tidak', 'iya', 'boleh', 'saja', 'tetapi', 'sebenarnya', 'ia', 'telah', 'mengingkari', 'fatsum', 'yg', 'telah', 'ia', 'janjikan', 'ndasmu', 'proses'];['di', 'tengah', 'harapan', 'menunggu', 'proses', 'yang', 'menjadi', 'sebab', 'kita', 'sabar', 'sty', 'tergoda', 'jalan', 'pintas', 'naturalisasi', 'bukan', 'soal', 'boleh', 'nga', 'bolehnya', 'haram', 'dan', 'tidak', 'iya', 'boleh', 'saja', 'tetapi', 'sebenarnya', 'ia', 'telah', 'mengingkari', 'fatsum', 'yg', 'telah', 'ia', 'janjikan', 'ndasmu', 'proses'];di tengah harapan menunggu proses yang menjadi sebab kita sabar sty tergoda jalan pintas naturalisasi bukan soal boleh nga bolehnya haram dan tidak iya boleh saja tetapi sebenarnya ia telah mengingkari fatsum yg telah ia janjikan ndasmu proses;di tengah harapan menunggu proses yang menjadi sebab kita sabar sty tergoda jalan pintas naturalisasi bukan soal boleh nga bolehnya haram dan tidak iya boleh saja tetapi sebenarnya ia telah mengingkari fatsum yg telah ia janjikan ndasmu proses;tengah harap tunggu proses jadi kita sabar sty goda jalan pintas naturalisasi bukan soal nga boleh haram tidak iya saja benar telah ingkar fatsum telah janji ndasmu proses
47;47;Kontek berubah ada benarnya. STY telah merubah wajah timnas. Ia memulai membangun timnas dengan wajah2 baru, tidak lagi yang itu-itu lagi.  Tapi, indikator berhasil tidak hanya itu. Pada bagian2 yang lain, STY jauh dari kata berhasil. Ia gagal di banyak aspek.;negatif;kontek berubah ada benarnya sty telah merubah wajah timnas ia memulai membangun timnas dengan wajah baru tidak lagi yang itu itu lagi tapi indikator berhasil tidak hanya itu pada bagian yang lain sty jauh dari kata berhasil ia gagal di banyak aspek;['kontek', 'berubah', 'ada', 'benarnya', 'sty', 'telah', 'merubah', 'wajah', 'timnas', 'ia', 'memulai', 'membangun', 'timnas', 'dengan', 'wajah', 'baru', 'tidak', 'lagi', 'yang', 'itu', 'itu', 'lagi', 'tapi', 'indikator', 'berhasil', 'tidak', 'hanya', 'itu', 'pada', 'bagian', 'yang', 'lain', 'sty', 'jauh', 'dari', 'kata', 'berhasil', 'ia', 'gagal', 'di', 'banyak', 'aspek'];['kontek', 'berubah', 'ada', 'benarnya', 'sty', 'telah', 'merubah', 'wajah', 'timnas', 'ia', 'memulai', 'membangun', 'timnas', 'dengan', 'wajah', 'baru', 'tidak', 'lagi', 'yang', 'itu', 'itu', 'lagi', 'tapi', 'indikator', 'berhasil', 'tidak', 'hanya', 'itu', 'pada', 'bagian', 'yang', 'lain', 'sty', 'jauh', 'dari', 'kata', 'berhasil', 'ia', 'gagal', 'di', 'banyak', 'aspek'];kontek berubah ada benarnya sty telah merubah wajah timnas ia memulai membangun timnas dengan wajah baru tidak lagi yang itu itu lagi tapi indikator berhasil tidak hanya itu pada bagian yang lain sty jauh dari kata berhasil ia gagal di banyak aspek;kontek berubah ada benarnya sty telah merubah wajah timnas ia memulai membangun timnas dengan wajah baru tidak lagi yang itu itu lagi tapi indikator berhasil tidak hanya itu pada bagian yang lain sty jauh dari kata berhasil ia gagal di banyak aspek;kontek ubah benar sty rubah wajah timnas mulai bangun timnas wajah baru lagi lagi indikator hasil hanya itu pada bagi lain sty jauh kata hasil gagal banyak aspek
48;48;Kenyataannya, dalam 4 thn bertugas, STY masih saja bingung menentukan 11 reguler yang menjadi starting baku.  Ia belummemberi tropi apapun. Soal permainan, sesekali saja timnas enak ditonton.  Tapi kata warganet, timna telah berubah.;negatif;kenyataannya dalam   thn bertugas sty masih saja bingung menentukan   reguler yang menjadi starting baku ia belummemberi tropi apapun soal permainan sesekali saja timnas enak ditonton tapi kata warganet timna telah berubah;['kenyataannya', 'dalam', 'thn', 'bertugas', 'sty', 'masih', 'saja', 'bingung', 'menentukan', 'reguler', 'yang', 'menjadi', 'starting', 'baku', 'ia', 'belummemberi', 'tropi', 'apapun', 'soal', 'permainan', 'sesekali', 'saja', 'timnas', 'enak', 'ditonton', 'tapi', 'kata', 'warganet', 'timna', 'telah', 'berubah'];['kenyataannya', 'dalam', 'thn', 'bertugas', 'sty', 'masih', 'saja', 'bingung', 'menentukan', 'reguler', 'yang', 'menjadi', 'starting', 'baku', 'ia', 'belummemberi', 'tropi', 'apapun', 'soal', 'permainan', 'sesekali', 'saja', 'timnas', 'enak', 'ditonton', 'tapi', 'kata', 'warganet', 'timna', 'telah', 'berubah'];kenyataannya dalam thn bertugas sty masih saja bingung menentukan reguler yang menjadi starting baku ia belummemberi tropi apapun soal permainan sesekali saja timnas enak ditonton tapi kata warganet timna telah berubah;kenyataannya dalam thn bertugas sty masih saja bingung menentukan reguler yang menjadi starting baku ia belummemberi tropi apapun soal permainan sesekali saja timnas enak ditonton tapi kata warganet timna telah berubah;nyata thn tugas sty bingung tentu reguler jadi starting baku belummemberi tropi apa soal main sekal saja timnas enak tonton kata warganet timna ubah
